NO,DATE,PRICE (PHP per kg),MANUFACTURING PARTNER,COCONUT VARIETY,CLIMATE SEASON,HARVEST SEASON,QUANTITY SOLD
11487,3/30/2022,PHP 57.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,38.3
11488,3/30/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,37.4
11489,3/30/2022,PHP 53.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,39.9
11490,3/30/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,32.7
11491,3/31/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,,36.4
11492,3/31/2022,PHP 56.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,,38.1
11493,3/31/2022,PHP 57.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,,38.9
11494,3/31/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,,37.4
11495,3/31/2022,PHP 53.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,,35.8
11496,3/31/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,,36.8
11497,4/1/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,54.5
11498,4/1/2022,PHP 56.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,51.4
11499,4/1/2022,PHP 57.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,54.0
11500,4/1/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,53.9
11501,4/1/2022,PHP 53.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,50.8
11502,4/1/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,65.2
11503,4/2/2022,,RGS,,DRY,lean,
11504,4/2/2022,,LASWERTE,,DRY,lean,
11505,4/2/2022,,BANGAYAN,,DRY,lean,
11506,4/2/2022,,ASIACOM,,DRY,lean,
11507,4/2/2022,,CARGILL,,DRY,lean,
11508,4/2/2022,,PHIDCO,,DRY,lean,
11509,4/3/2022,,RGS,,DRY,lean,
11510,4/3/2022,,LASWERTE,,DRY,lean,
11511,4/3/2022,,BANGAYAN,,DRY,lean,
11512,4/3/2022,,ASIACOM,,DRY,lean,
11513,4/3/2022,,CARGILL,,DRY,lean,
11514,4/3/2022,,PHIDCO,,DRY,lean,
11515,4/4/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,52.9
11516,4/4/2022,PHP 55.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,52.3
11517,4/4/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11518,4/4/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,50.3
11519,4/4/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.5
11520,4/4/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,59.4
11521,4/5/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,51.8
11522,4/5/2022,PHP 56.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,55.5
11523,4/5/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.5
11524,4/5/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.2
11525,4/5/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.5
11526,4/5/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,61.4
11527,4/6/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,54.1
11528,4/6/2022,PHP 56.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,50.4
11529,4/6/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.9
11530,4/6/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.4
11531,4/6/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.4
11532,4/6/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,65.7
11533,4/7/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,51.0
11534,4/7/2022,PHP 56.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,54.6
11535,4/7/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,53.6
11536,4/7/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,51.2
11537,4/7/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.3
11538,4/7/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,63.6
11539,4/8/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,55.4
11540,4/8/2022,PHP 56.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,52.1
11541,4/8/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,54.4
11542,4/8/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,52.3
11543,4/8/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.6
11544,4/8/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,61.1
11545,4/9/2022,,RGS,,DRY,lean,
11546,4/9/2022,,LASWERTE,,DRY,lean,
11547,4/9/2022,,BANGAYAN,,DRY,lean,
11548,4/9/2022,,ASIACOM,,DRY,lean,
11549,4/9/2022,,CARGILL,,DRY,lean,
11550,4/9/2022,,PHIDCO,,DRY,lean,
11551,4/10/2022,,RGS,,DRY,lean,
11552,4/10/2022,,LASWERTE,,DRY,lean,
11553,4/10/2022,,BANGAYAN,,DRY,lean,
11554,4/10/2022,,ASIACOM,,DRY,lean,
11555,4/10/2022,,CARGILL,,DRY,lean,
11556,4/10/2022,,PHIDCO,,DRY,lean,
11557,4/11/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,53.0
11558,4/11/2022,,LASWERTE,,DRY,lean,
11559,4/11/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.1
11560,4/11/2022,PHP 55.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,51.6
11561,4/11/2022,PHP 53.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,54.7
11562,4/11/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,61.5
11563,4/12/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,51.3
11564,4/12/2022,,LASWERTE,,DRY,lean,
11565,4/12/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,49.5
11566,4/12/2022,PHP 55.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,51.5
11567,4/12/2022,PHP 53.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,53.0
11568,4/12/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,60.8
11569,4/13/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.7
11570,4/13/2022,,LASWERTE,,DRY,lean,
11571,4/13/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,56.1
11572,4/13/2022,PHP 55.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.4
11573,4/13/2022,PHP 53.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.6
11574,4/13/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,59.9
11575,4/14/2022,,RGS,,DRY,lean,
11576,4/14/2022,,LASWERTE,,DRY,lean,
11577,4/14/2022,,BANGAYAN,,DRY,lean,
11578,4/14/2022,,ASIACOM,,DRY,lean,
11579,4/14/2022,,CARGILL,,DRY,lean,
11580,4/14/2022,,PHIDCO,,DRY,lean,
11581,4/15/2022,,RGS,,DRY,lean,
11582,4/15/2022,,LASWERTE,,DRY,lean,
11583,4/15/2022,,BANGAYAN,,DRY,lean,
11584,4/15/2022,,ASIACOM,,DRY,lean,
11585,4/15/2022,,CARGILL,,DRY,lean,
11586,4/15/2022,,PHIDCO,,DRY,lean,
11587,4/16/2022,,RGS,,DRY,lean,
11588,4/16/2022,,LASWERTE,,DRY,lean,
11589,4/16/2022,,BANGAYAN,,DRY,lean,
11590,4/16/2022,,ASIACOM,,DRY,lean,
11591,4/16/2022,,CARGILL,,DRY,lean,
11592,4/16/2022,,PHIDCO,,DRY,lean,
11593,4/17/2022,,RGS,,DRY,lean,
11594,4/17/2022,,LASWERTE,,DRY,lean,
11595,4/17/2022,,BANGAYAN,,DRY,lean,
11596,4/17/2022,,ASIACOM,,DRY,lean,
11597,4/17/2022,,CARGILL,,DRY,lean,
11598,4/17/2022,,PHIDCO,,DRY,lean,
11599,4/18/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.2
11600,4/18/2022,PHP 54.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11601,4/18/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.4
11602,4/18/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.9
11603,4/18/2022,PHP 53.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11604,4/18/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,61.4
11605,4/19/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,55.4
11606,4/19/2022,PHP 54.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,56.2
11607,4/19/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,53.9
11608,4/19/2022,PHP 54.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,50.3
11609,4/19/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,49.4
11610,4/19/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,64.8
11611,4/20/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,53.4
11612,4/20/2022,PHP 55.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,51.1
11613,4/20/2022,PHP 56.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11614,4/20/2022,PHP 54.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,55.3
11615,4/20/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.9
11616,4/20/2022,PHP 57.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,63.3
11617,4/21/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11618,4/21/2022,PHP 55.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,49.3
11619,4/21/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,51.1
11620,4/21/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.4
11621,4/21/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11622,4/21/2022,PHP 56.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,60.7
11623,4/22/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.4
11624,4/22/2022,PHP 55.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,51.4
11625,4/22/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,49.5
11626,4/22/2022,PHP 56.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,55.5
11627,4/22/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.1
11628,4/22/2022,PHP 56.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,62.5
11629,4/23/2022,,RGS,,DRY,lean,
11630,4/23/2022,,LASWERTE,,DRY,lean,
11631,4/23/2022,,BANGAYAN,,DRY,lean,
11632,4/23/2022,,ASIACOM,,DRY,lean,
11633,4/23/2022,,CARGILL,,DRY,lean,
11634,4/23/2022,,PHIDCO,,DRY,lean,
11635,4/24/2022,,RGS,,DRY,lean,
11636,4/24/2022,,LASWERTE,,DRY,lean,
11637,4/24/2022,,BANGAYAN,,DRY,lean,
11638,4/24/2022,,ASIACOM,,DRY,lean,
11639,4/24/2022,,CARGILL,,DRY,lean,
11640,4/24/2022,,PHIDCO,,DRY,lean,
11641,4/25/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,54.4
11642,4/25/2022,PHP 54.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,55.0
11643,4/25/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.9
11644,4/25/2022,PHP 55.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.5
11645,4/25/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.7
11646,4/25/2022,PHP 56.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,59.4
11647,4/26/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.7
11648,4/26/2022,PHP 54.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11649,4/26/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,56.0
11650,4/26/2022,PHP 55.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,54.5
11651,4/26/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11652,4/26/2022,PHP 56.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,65.0
11653,4/27/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.9
11654,4/27/2022,PHP 54.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11655,4/27/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,56.0
11656,4/27/2022,PHP 55.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,51.9
11657,4/27/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,54.4
11658,4/27/2022,PHP 56.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,63.5
11659,4/28/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,49.5
11660,4/28/2022,PHP 53.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,50.8
11661,4/28/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,49.3
11662,4/28/2022,PHP 54.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,52.4
11663,4/28/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.1
11664,4/28/2022,PHP 54.50,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,60.9
11665,4/29/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,51.6
11666,4/29/2022,PHP 53.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,56.1
11667,4/29/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,53.8
11668,4/29/2022,PHP 54.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,56.2
11669,4/29/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11670,4/29/2022,PHP 54.50,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,62.2
11671,4/30/2022,,RGS,,DRY,lean,
11672,4/30/2022,,LASWERTE,,DRY,lean,
11673,4/30/2022,,BANGAYAN,,DRY,lean,
11674,4/30/2022,,ASIACOM,,DRY,lean,
11675,4/30/2022,,CARGILL,,DRY,lean,
11676,4/30/2022,,PHIDCO,,DRY,lean,
11677,5/1/2022,,RGS,,DRY,lean,
11678,5/1/2022,,LASWERTE,,DRY,lean,
11679,5/1/2022,,BANGAYAN,,DRY,lean,
11680,5/1/2022,,ASIACOM,,DRY,lean,
11681,5/1/2022,,CARGILL,,DRY,lean,
11682,5/1/2022,,PHIDCO,,DRY,lean,
11683,5/2/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,52.9
11684,5/2/2022,PHP 53.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,53.5
11685,5/2/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,53.7
11686,5/2/2022,PHP 53.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.7
11687,5/2/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.8
11688,5/2/2022,PHP 54.50,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,49.5
11689,5/3/2022,,RGS,,DRY,lean,
11690,5/3/2022,,LASWERTE,,DRY,lean,
11691,5/3/2022,,BANGAYAN,,DRY,lean,
11692,5/3/2022,,ASIACOM,,DRY,lean,
11693,5/3/2022,,CARGILL,,DRY,lean,
11694,5/3/2022,,PHIDCO,,DRY,lean,
11695,5/4/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11696,5/4/2022,PHP 53.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,51.0
11697,5/4/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,55.7
11698,5/4/2022,PHP 53.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,51.4
11699,5/4/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,53.5
11700,5/4/2022,PHP 54.50,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,45.4
11701,5/5/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,51.3
11702,5/5/2022,PHP 53.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,55.3
11703,5/5/2022,PHP 55.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,55.6
11704,5/5/2022,PHP 53.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,54.5
11705,5/5/2022,PHP 52.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.3
11706,5/5/2022,PHP 54.50,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,50.2
11707,5/6/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,55.5
11708,5/6/2022,PHP 50.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11709,5/6/2022,PHP 52.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,50.9
11710,5/6/2022,PHP 52.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,54.0
11711,5/6/2022,PHP 51.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,52.5
11712,5/6/2022,PHP 50.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,45.7
11713,5/7/2022,,RGS,,DRY,lean,
11714,5/7/2022,,LASWERTE,,DRY,lean,
11715,5/7/2022,,BANGAYAN,,DRY,lean,
11716,5/7/2022,,ASIACOM,,DRY,lean,
11717,5/7/2022,,CARGILL,,DRY,lean,
11718,5/7/2022,,PHIDCO,,DRY,lean,
11719,5/8/2022,,RGS,,DRY,lean,
11720,5/8/2022,,LASWERTE,,DRY,lean,
11721,5/8/2022,,BANGAYAN,,DRY,lean,
11722,5/8/2022,,ASIACOM,,DRY,lean,
11723,5/8/2022,,CARGILL,,DRY,lean,
11724,5/8/2022,,PHIDCO,,DRY,lean,
11725,5/9/2022,,RGS,,DRY,lean,
11726,5/9/2022,,LASWERTE,,DRY,lean,
11727,5/9/2022,,BANGAYAN,,DRY,lean,
11728,5/9/2022,,ASIACOM,,DRY,lean,
11729,5/9/2022,,CARGILL,,DRY,lean,
11730,5/9/2022,,PHIDCO,,DRY,lean,
11731,5/10/2022,PHP 50.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.8
11732,5/10/2022,PHP 50.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,49.7
11733,5/10/2022,PHP 52.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,49.6
11734,5/10/2022,PHP 52.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,53.2
11735,5/10/2022,PHP 51.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,45.3
11736,5/10/2022,,PHIDCO,,DRY,lean,
11737,5/11/2022,PHP 49.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,53.8
11738,5/11/2022,PHP 50.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,50.4
11739,5/11/2022,PHP 50.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,51.3
11740,5/11/2022,PHP 50.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,53.6
11741,5/11/2022,PHP 50.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,51.6
11742,5/11/2022,PHP 50.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,50.3
11743,5/12/2022,PHP 49.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,53.5
11744,5/12/2022,PHP 50.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,52.5
11745,5/12/2022,PHP 50.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,53.9
11746,5/12/2022,PHP 49.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,53.8
11747,5/12/2022,PHP 50.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,53.1
11748,5/12/2022,PHP 50.50,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,41.4
11749,5/13/2022,,RGS,,DRY,lean,
11750,5/13/2022,PHP 50.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,56.0
11751,5/13/2022,PHP 50.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,49.7
11752,5/13/2022,PHP 49.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,49.6
11753,5/13/2022,PHP 50.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,50.6
11754,5/13/2022,PHP 50.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,50.1
11755,5/14/2022,,RGS,,DRY,lean,
11756,5/14/2022,,LASWERTE,,DRY,lean,
11757,5/14/2022,,BANGAYAN,,DRY,lean,
11758,5/14/2022,,ASIACOM,,DRY,lean,
11759,5/14/2022,,CARGILL,,DRY,lean,
11760,5/14/2022,,PHIDCO,,DRY,lean,
11761,5/15/2022,,RGS,,DRY,lean,
11762,5/15/2022,,LASWERTE,,DRY,lean,
11763,5/15/2022,,BANGAYAN,,DRY,lean,
11764,5/15/2022,,ASIACOM,,DRY,lean,
11765,5/15/2022,,CARGILL,,DRY,lean,
11766,5/15/2022,,PHIDCO,,DRY,lean,
11767,5/16/2022,PHP 48.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,50.5
11768,5/16/2022,PHP 46.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,49.2
11769,5/16/2022,PHP 49.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,54.2
11770,5/16/2022,PHP 48.50,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,54.4
11771,5/16/2022,PHP 49.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,50.4
11772,5/16/2022,PHP 50.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,52.1
11773,5/17/2022,PHP 45.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,54.3
11774,5/17/2022,PHP 46.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,54.4
11775,5/17/2022,PHP 48.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.5
11776,5/17/2022,PHP 48.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,51.2
11777,5/17/2022,PHP 48.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,50.3
11778,5/17/2022,PHP 49.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,50.0
11779,5/18/2022,PHP 45.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,54.7
11780,5/18/2022,PHP 45.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,52.3
11781,5/18/2022,PHP 47.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,54.1
11782,5/18/2022,PHP 48.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,55.5
11783,5/18/2022,PHP 48.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,50.3
11784,5/18/2022,PHP 49.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,43.6
11785,5/19/2022,PHP 45.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,55.0
11786,5/19/2022,PHP 45.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,50.4
11787,5/19/2022,PHP 47.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,56.1
11788,5/19/2022,PHP 48.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,50.4
11789,5/19/2022,PHP 45.50,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,55.0
11790,5/19/2022,PHP 49.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,42.9
11791,5/20/2022,PHP 45.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,51.2
11792,5/20/2022,,LASWERTE,,DRY,lean,
11793,5/20/2022,PHP 45.00,BANGAYAN,PCA 15-1 (CATD x LAGT),DRY,lean,52.1
11794,5/20/2022,PHP 44.00,ASIACOM,PCA 15-1 (CATD x LAGT),DRY,lean,56.2
11795,5/20/2022,PHP 45.00,CARGILL,PCA 15-1 (CATD x LAGT),DRY,lean,55.0
11796,5/20/2022,PHP 45.00,PHIDCO,PCA 15-1 (CATD x LAGT),DRY,lean,44.5
11797,5/21/2022,,RGS,,DRY,lean,
11798,5/21/2022,,LASWERTE,,DRY,lean,
11799,5/21/2022,,BANGAYAN,,DRY,lean,
11800,5/21/2022,,ASIACOM,,DRY,lean,
11801,5/21/2022,,CARGILL,,DRY,lean,
11802,5/21/2022,,PHIDCO,,DRY,lean,
11803,5/22/2022,,RGS,,DRY,lean,
11804,5/22/2022,,LASWERTE,,DRY,lean,
11805,5/22/2022,,BANGAYAN,,DRY,lean,
11806,5/22/2022,,ASIACOM,,DRY,lean,
11807,5/22/2022,,CARGILL,,DRY,lean,
11808,5/22/2022,,PHIDCO,,DRY,lean,
11809,5/23/2022,PHP 45.00,RGS,PCA 15-1 (CATD x LAGT),DRY,lean,55.6
11810,5/23/2022,PHP 43.00,LASWERTE,PCA 15-1 (CATD x LAGT),DRY,lean,52.4
